ID,Expediente,Mercado,Motivo,FechaInicio,FechaResolucion,Decision,Recurso,IdSector,IdSubsector,IdRama,Amparo,Nulidad,Relacionados,PalabrasClave,Sector,Subsector,Rama,Rubro,Anio,Consecutivo,Empresas,FechaResolucionOrigen,SentidoResolucionOrigen,Efecto,FechaResolucionCNT,SentidoResolucion,Multa,Tipo,RutaGaceta,ExpedienteOrigen,FechaVPResolucionRA,SentidoVPResolucionRA,PalabrasClaveComplemento,docEmpresaAlias,FechaActualizacion,NoPresentada,Resumen,RutaNoPresentada,RutaResumen,RutaExtracto,RutaDictamen,RutaResolucion,RutaDesechamiento,RutaCierre,RutaPosicionamiento,Multa1,Mercado1,Tipo1,,,,,,,,,
,09/06/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre el aviso de concentración radicado bajo expediente UCE/AVC-002-2020, presentado por Maxcom Telecomunicaciones, S.A.B. de C.V. y Celmax Móvil, S.A. de C.V., en términos del artículo Noveno Transitorio del Decreto por el que se expide la Ley Federal de Telecomunicaciones y Radiodifusión, y la Ley del Sistema Público de Radiodifusión del Estado Mexicano; y se reforman, adicionan y derogan diversas disposiciones en materia de telecomunicaciones y radiodifusión.",docs/ifthistorico/270.vp090621266.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23/06/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones determina someter a Consulta Pública el “Anteproyecto de Guía para determinar Mercados Relevantes en los Sectores de Telecomunicaciones y Radiodifusión”,docs/ifthistorico/274.2idcompressed.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23/06/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones deja insubsistente la Resolución emitida el seis de septiembre de dos mil diecisiete, dentro del expediente UCE/DE-001-2014, para dar cumplimiento parcial a la ejecutoria dictada en el Amparo en Revisión 236/2019 por el Segundo Tribunal Colegiado en Materia Administrativa Especializado en Competencia Económica, Radiodifusión y Telecomunicaciones.",docs/ifthistorico/273.pift230621280acc.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,07/07/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de las solicitudes presentadas por Telemisión, S.A. de C.V., con distintivos de llamada XHTXTDT y XHAUC-TDT, para dejar de ser considerado como parte del Grupo de Interés Económico declarado como Agente Económico Preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/070721/292, en su XIII Sesión Ordinaria, celebrada el 7 de julio de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/08/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones turna a la Unidad de Competencia Económica el dictamen emitido por la Autoridad Investigadora en el que propone el cierre del expediente AI/DE-003-2018, así como el expediente, a efecto de que lo analice y someta a consideración del Pleno el proyecto de Acuerdo correspondiente.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11/08/2021 00:00,,,"Se emite Opinión sobre el “Anteproyecto de modificaciones a las Disposiciones Regulatorias sobre el uso de medios electrónicos ante la Comisión Federal de Competencia Económica, publicadas en el Diario Oficial de la Federación el ocho de diciembre de dos mil diecisiete y reformadas mediante acuerdo publicado en el Diario Oficial de la Federación el dieciocho de julio de dos mil diecinueve.”",docs/ifthistorico/275.pift110821358.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/08/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones determina someter a Consulta Pública el Anteproyecto de modificación al criterio técnico para el cálculo y aplicación de un índice cuantitativo a fin de determinar el grado de concentración en los mercados y servicios correspondientes a los sectores de telecomunicaciones y radiodifusión"".""",docs/ifthistorico/276.id1676xviordi50pift180821408.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/08/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones determina someter a Consulta Pública el Anteproyecto de modificación a la Guía para el Control de Concentraciones en los sectores de telecomunicaciones y radiodifusión"".""",docs/ifthistorico/277.id1677xviordi51pift180821409.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/09/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la Concentración radicada bajo el expediente UCE/CNC-008-2021, notificada por Operadora de Sites Mexicanos, S.A. de C.V. y Telesites S.A.B. de C.V.",docs/ifthistorico/279.vp080921444.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/09/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la Concentración radicada bajo el expediente UCE/CNC-004-2021, notificada por Grupo Televisa, S.A.B., Tritón Comunicaciones, S.A. de C.V., Univision Holdings, Inc, Torch Investment Holdings LLC, ForgeLight (Univision) Holdings II, LLC, Raine Associates III Corp (AIV 2) GP LP y Google LLC.",docs/ifthistorico/278.vp080921445ct.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,08/09/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de la solicitud presentada por Mario Enrique Mayans Concha para dejar de ser considerado como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/080921/446, en su XVIII Sesión Ordinaria, celebrada el 8 de septiembre de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22/09/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la propuesta de cierre presentada por la Autoridad Investigadora dentro del expediente AI/DE-003-2018.,docs/ifthistorico/280.vp220921463.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/10/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicacionesemite pronunciamiento respecto de la solicitud presentada por TV Ocho, S.A. de C.V., para dejar de ser considerado como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/061021/468, en su XX Sesión Ordinaria, celebrada el 6 de octubre de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/10/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones expide la Guía para tramitar el procedimiento seguido en forma de juicio por la comisión de prácticas monopólicas y concentraciones ilícitas en los sectores de telecomunicaciones y radiodifusión.,docs/ifthistorico/282.pift061021495.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,06/10/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve el procedimiento administrativo seguido en forma de juicio dentro del expediente UCE/DE-001-2014, en estricto cumplimiento a lo ordenado en la ejecutoria dictada en el Amparo en Revisión 236/2019 por el Segundo Tribunal Colegiado de Circuito en Materia Administrativa Especializado en Competencia Económica, Radiodifusión y Telecomunicaciones.",docs/ifthistorico/281.vp061021496.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la concentración radicada bajo el expediente UCE/CNC-010-2021, notificada por Mercury Data Center Holdings Limited, SixSigma Networks México, S.A. de C.V., LSC Ventures, S. de R.L. de C.V. y las y los CC. Confidencial"".""",docs/ifthistorico/285.vp031121591.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la concentración radicada bajo el Expediente UCE/CNC-011-2021, notificada por Live Nation Entertainment, Inc., Ticketmaster New Ventures, S. de R.L. de C.V., Grupo Televisa, S.A.B., Promo-Industrias Metropolitanas, S.A. de C.V. y Corporación Interamericana de Entretenimiento, S.A.B. de C.V.",docs/ifthistorico/286.vp031121592.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la concentración radicada bajo el expediente UCE/CNC-014-2021, notificada por Canadian Pacific Railway Limited y Kansas City Southern.",docs/ifthistorico/284.vp031121593.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/11/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones se declara competente para conocer y resolver sobre diversos mercados dentro del expediente número CNT-119-2021 que se tramita ante la Comisión Federal de Competencia Económica.,docs/ifthistorico/287.pift031121594_0.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,03/11/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones determina someter a Consulta Pública el Anteproyecto de Lineamientos para la sustanciación a través de medios electrónicos de procedimientos y trámites a cargo de la Unidad de Competencia Económica del Instituto Federal de Telecomunicaciones"".""",docs/ifthistorico/283.id2557xxiiordi74pift031121595.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de la solicitud presentada por Televisora de Durango, S.A. de C.V., para dejar de ser considerada como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/171121/607, en su XXIII Sesión Ordinaria, celebrada el 17 de noviembre de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la existencia de condiciones de competencia efectiva (existen barreras a la competencia de tipo normativo) en la provisión del servicio de acceso a Internet de banda ancha fija en 123 (ciento veintitrés) municipios el Estado de México, dentro del expediente AI/DC-001-2018.",docs/ifthistorico/288.vp171121658.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la existencia de condiciones de competencia efectiva (existen barreras a la competencia de tipo normativo) en la provisión del servicio de acceso a Internet de banda ancha fija en 43 (cuarenta y tres) municipios del estado de Guanajuato, dentro del Expediente AI/DC-002-2018.",docs/ifthistorico/289.vp171121659.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones emite opinión en materia de libre concurrencia y competencia económica respecto a la Ley para la Transparencia," Prevención y Combate de Prácticas Indebidas en Materia de Contratación de Publicidad"" publicada en el Diario Oficial de la Federación el 3 de junio de 2021.""",docs/ifthistorico/290.pift171121660.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones expide la Guía para determinar Mercados Relevantes en los Sectores de Telecomunicaciones y Radiodifusión.,docs/ifthistorico/291.pift171121661.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones modifica las Disposiciones Regulatorias de la Ley Federal de Competencia Económica para los sectores de telecomunicaciones y radiodifusión.,Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones expide la Guía del procedimiento de reducción de sanciones de prácticas monopólicas absolutas, para los sectores de telecomunicaciones y radiodifusión.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17/11/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones turna a la Unidad de Competencia Económica el dictamen emitido por la Autoridad Investigadora en el que propone el cierre del expediente AI/DC-001-2021, así como el expediente, a efecto de que lo analice y someta a consideración del Pleno el proyecto de Acuerdo correspondiente.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/11/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones emite Opinión sobre el Anteproyecto de los lineamientos para el uso de medios electrónicos durante la investigación, la secuela del procedimiento," la verificación y los incidentes tramitados ante la Comisión Federal de Competencia Económica"" y el ""Anteproyecto de los lineamientos para la emisión de opiniones o resoluciones en el otorgamiento de licencias", concesiones, permisos y análogos," por medios electrónicos ante la Comisión Federal de Competencia Económica.""""",docs/ifthistorico/292.piftext18112134.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18/11/2021 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones se declara competente para conocer y resolver sobre el expediente UCE/CNC-012-2021 del índice de esta autoridad, y ordena su remisión al Tribunal Colegiado de Circuito en Materia Administrativa, Especializado en Competencia Económica, Radiodifusión y Telecomunicaciones en turno.",docs/ifthistorico/293.piftext18112135.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,29/11/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la existencia de un grupo de interés económico con poder sustancial en mercados relevantes correspondientes a la provisión del servicio de televisión y audio restringidos, en el expediente AI/DC-003-2019.",docs/ifthistorico/294.piftext29112136vp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01/12/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de la solicitud presentada por Canal 13 de Michoacán, S.A. de C.V., para dejar de ser considerado como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/011221/674, en su XXIV Sesión Ordinaria, celebrada el 1 de diciembre de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01/12/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la concentración radicada bajo el expediente UCE/CNC-013-2021, notificada por Patagonia Holdco LLC, Level 3 Financing, Inc. y Level 3 Communications, LLC.",docs/ifthistorico/296.vp011221736.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,01/12/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la propuesta de cierre presentada por la Autoridad Investigadora dentro del expediente AI/DE-001-2018.,docs/ifthistorico/295.pift011221737vp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15/12/2021 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de la solicitud presentada por Corporación Tapatía de Televisión, S.A. de C.V.; para dejar de ser considerada como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/151221/745, en su XXV Sesión Ordinaria, celebrada el 15 de diciembre de 2021.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15/12/2021 00:00,,,Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones resuelve sobre la propuesta de cierre presentada por la Autoridad Investigadora dentro del expediente AI/DC-001-2021.,docs/ifthistorico/297.pift151221771vp.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/01/2022 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones deja insubsistente la Resolución emitida el siete de enero de dos mil quince, dentro del expediente E-IFT/UC/DGIPM/PMR/0003/2013 y Acumulados, para dar cumplimiento parcial a la ejecutoria dictada en el Amparo en Revisión 246/2019 por el Segundo Tribunal Colegiado de Circuito en Materia Administrativa Especializado en Competencia Económica, Radiodifusión y Telecomunicaciones, con residencia en la Ciudad de México y jurisdicción en toda la República.",docs/ifthistorico/298.pift1201226.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12/01/2022 00:00,,,"Acuerdo mediante el cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto al cumplimiento de condiciones establecidas en la Resolución P/IFT/110319/122 relativa a la concentración entre TFCF Corporation (anteriormente Twenty-First Century Fox, Inc.) y TWDC Enterprises 18 Corp. (anteriormente The Walt Disney Company).",docs/ifthistorico/299.vp1201227.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26/01/2022 00:00,,,"Resolución mediante la cual el Pleno del Instituto Federal de Telecomunicaciones emite pronunciamiento respecto de la solicitud presentada por Ramona Esparza González, para dejar de ser considerada como parte del grupo de interés económico declarado como agente económico preponderante en el sector de radiodifusión y le dejen de aplicar las medidas de regulación asimétrica, aprobada por el Pleno del Instituto mediante Resolución P/IFT/260122/17, en su II Sesión Ordinaria, celebrada el 26 de enero de 2022.",Consultar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
